video,frame_path,audio_path,label,audio_available
Robbery118_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery118_x264,datasets/UCF-Crime_audio\Robbery\Robbery118_x264.wav,Robbery,1
Robbery119_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery119_x264,datasets/UCF-Crime_audio\Robbery\Robbery119_x264.wav,Robbery,1
Robbery120_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery120_x264,datasets/UCF-Crime_audio\Robbery\Robbery120_x264.wav,Robbery,1
Robbery121_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery121_x264,datasets/UCF-Crime_audio\Robbery\Robbery121_x264.wav,Robbery,1
Robbery122_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery122_x264,datasets/UCF-Crime_audio\Robbery\Robbery122_x264.wav,Robbery,1
Robbery123_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery123_x264,datasets/UCF-Crime_audio\Robbery\Robbery123_x264.wav,Robbery,1
Robbery124_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery124_x264,datasets/UCF-Crime_audio\Robbery\Robbery124_x264.wav,Robbery,1
Robbery125_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery125_x264,datasets/UCF-Crime_audio\Robbery\Robbery125_x264.wav,Robbery,1
Robbery126_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery126_x264,datasets/UCF-Crime_audio\Robbery\Robbery126_x264.wav,Robbery,1
Robbery127_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery127_x264,datasets/UCF-Crime_audio\Robbery\Robbery127_x264.wav,Robbery,1
Robbery128_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery128_x264,datasets/UCF-Crime_audio\Robbery\Robbery128_x264.wav,Robbery,1
Robbery129_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery129_x264,datasets/UCF-Crime_audio\Robbery\Robbery129_x264.wav,Robbery,1
Robbery130_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery130_x264,datasets/UCF-Crime_audio\Robbery\Robbery130_x264.wav,Robbery,1
Robbery131_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery131_x264,datasets/UCF-Crime_audio\Robbery\Robbery131_x264.wav,Robbery,1
Robbery132_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery132_x264,datasets/UCF-Crime_audio\Robbery\Robbery132_x264.wav,Robbery,1
Robbery133_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery133_x264,datasets/UCF-Crime_audio\Robbery\Robbery133_x264.wav,Robbery,1
Robbery134_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery134_x264,datasets/UCF-Crime_audio\Robbery\Robbery134_x264.wav,Robbery,1
Robbery135_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery135_x264,datasets/UCF-Crime_audio\Robbery\Robbery135_x264.wav,Robbery,1
Robbery136_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery136_x264,datasets/UCF-Crime_audio\Robbery\Robbery136_x264.wav,Robbery,1
Robbery137_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery137_x264,datasets/UCF-Crime_audio\Robbery\Robbery137_x264.wav,Robbery,1
Robbery138_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery138_x264,datasets/UCF-Crime_audio\Robbery\Robbery138_x264.wav,Robbery,1
Robbery139_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery139_x264,datasets/UCF-Crime_audio\Robbery\Robbery139_x264.wav,Robbery,1
Robbery140_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery140_x264,datasets/UCF-Crime_audio\Robbery\Robbery140_x264.wav,Robbery,1
Robbery141_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery141_x264,datasets/UCF-Crime_audio\Robbery\Robbery141_x264.wav,Robbery,1
Robbery142_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery142_x264,datasets/UCF-Crime_audio\Robbery\Robbery142_x264.wav,Robbery,1
Robbery143_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery143_x264,datasets/UCF-Crime_audio\Robbery\Robbery143_x264.wav,Robbery,1
Robbery144_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery144_x264,datasets/UCF-Crime_audio\Robbery\Robbery144_x264.wav,Robbery,1
Robbery145_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery145_x264,datasets/UCF-Crime_audio\Robbery\Robbery145_x264.wav,Robbery,1
Robbery146_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery146_x264,datasets/UCF-Crime_audio\Robbery\Robbery146_x264.wav,Robbery,1
Robbery147_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery147_x264,datasets/UCF-Crime_audio\Robbery\Robbery147_x264.wav,Robbery,1
Robbery148_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery148_x264,datasets/UCF-Crime_audio\Robbery\Robbery148_x264.wav,Robbery,1
Robbery149_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery149_x264,datasets/UCF-Crime_audio\Robbery\Robbery149_x264.wav,Robbery,1
Robbery150_x264,datasets/UCF-Crime_frames_16\Robbery\Robbery150_x264,datasets/UCF-Crime_audio\Robbery\Robbery150_x264.wav,Robbery,1
Shooting001_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting001_x264,datasets/UCF-Crime_audio\Shooting\Shooting001_x264.wav,Shooting,1
Shooting002_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting002_x264,datasets/UCF-Crime_audio\Shooting\Shooting002_x264.wav,Shooting,1
Shooting003_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting003_x264,datasets/UCF-Crime_audio\Shooting\Shooting003_x264.wav,Shooting,1
Shooting004_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting004_x264,datasets/UCF-Crime_audio\Shooting\Shooting004_x264.wav,Shooting,1
Shooting005_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting005_x264,datasets/UCF-Crime_audio\Shooting\Shooting005_x264.wav,Shooting,1
Shooting006_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting006_x264,datasets/UCF-Crime_audio\Shooting\Shooting006_x264.wav,Shooting,1
Shooting007_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting007_x264,datasets/UCF-Crime_audio\Shooting\Shooting007_x264.wav,Shooting,1
Shooting008_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting008_x264,,Shooting,0
Shooting009_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting009_x264,,Shooting,0
Shooting010_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting010_x264,datasets/UCF-Crime_audio\Shooting\Shooting010_x264.wav,Shooting,1
Shooting011_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting011_x264,datasets/UCF-Crime_audio\Shooting\Shooting011_x264.wav,Shooting,1
Shooting012_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting012_x264,datasets/UCF-Crime_audio\Shooting\Shooting012_x264.wav,Shooting,1
Shooting013_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting013_x264,datasets/UCF-Crime_audio\Shooting\Shooting013_x264.wav,Shooting,1
Shooting014_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting014_x264,datasets/UCF-Crime_audio\Shooting\Shooting014_x264.wav,Shooting,1
Shooting015_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting015_x264,datasets/UCF-Crime_audio\Shooting\Shooting015_x264.wav,Shooting,1
Shooting017_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting017_x264,datasets/UCF-Crime_audio\Shooting\Shooting017_x264.wav,Shooting,1
Shooting018_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting018_x264,datasets/UCF-Crime_audio\Shooting\Shooting018_x264.wav,Shooting,1
Shooting019_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting019_x264,datasets/UCF-Crime_audio\Shooting\Shooting019_x264.wav,Shooting,1
Shooting020_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting020_x264,datasets/UCF-Crime_audio\Shooting\Shooting020_x264.wav,Shooting,1
Shooting021_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting021_x264,datasets/UCF-Crime_audio\Shooting\Shooting021_x264.wav,Shooting,1
Shooting022_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting022_x264,datasets/UCF-Crime_audio\Shooting\Shooting022_x264.wav,Shooting,1
Shooting023_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting023_x264,datasets/UCF-Crime_audio\Shooting\Shooting023_x264.wav,Shooting,1
Shooting024_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting024_x264,datasets/UCF-Crime_audio\Shooting\Shooting024_x264.wav,Shooting,1
Shooting025_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting025_x264,datasets/UCF-Crime_audio\Shooting\Shooting025_x264.wav,Shooting,1
Shooting026_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting026_x264,datasets/UCF-Crime_audio\Shooting\Shooting026_x264.wav,Shooting,1
Shooting027_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting027_x264,datasets/UCF-Crime_audio\Shooting\Shooting027_x264.wav,Shooting,1
Shooting028_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting028_x264,datasets/UCF-Crime_audio\Shooting\Shooting028_x264.wav,Shooting,1
Shooting029_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting029_x264,datasets/UCF-Crime_audio\Shooting\Shooting029_x264.wav,Shooting,1
Shooting030_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting030_x264,datasets/UCF-Crime_audio\Shooting\Shooting030_x264.wav,Shooting,1
Shooting031_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting031_x264,datasets/UCF-Crime_audio\Shooting\Shooting031_x264.wav,Shooting,1
Shooting032_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting032_x264,datasets/UCF-Crime_audio\Shooting\Shooting032_x264.wav,Shooting,1
Shooting033_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting033_x264,datasets/UCF-Crime_audio\Shooting\Shooting033_x264.wav,Shooting,1
Shooting034_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting034_x264,datasets/UCF-Crime_audio\Shooting\Shooting034_x264.wav,Shooting,1
Shooting036_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting036_x264,datasets/UCF-Crime_audio\Shooting\Shooting036_x264.wav,Shooting,1
Shooting037_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting037_x264,datasets/UCF-Crime_audio\Shooting\Shooting037_x264.wav,Shooting,1
Shooting038_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting038_x264,datasets/UCF-Crime_audio\Shooting\Shooting038_x264.wav,Shooting,1
Shooting039_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting039_x264,datasets/UCF-Crime_audio\Shooting\Shooting039_x264.wav,Shooting,1
Shooting040_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting040_x264,datasets/UCF-Crime_audio\Shooting\Shooting040_x264.wav,Shooting,1
Shooting041_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting041_x264,datasets/UCF-Crime_audio\Shooting\Shooting041_x264.wav,Shooting,1
Shooting042_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting042_x264,datasets/UCF-Crime_audio\Shooting\Shooting042_x264.wav,Shooting,1
Shooting043_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting043_x264,datasets/UCF-Crime_audio\Shooting\Shooting043_x264.wav,Shooting,1
Shooting044_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting044_x264,datasets/UCF-Crime_audio\Shooting\Shooting044_x264.wav,Shooting,1
Shooting046_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting046_x264,,Shooting,0
Shooting047_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting047_x264,,Shooting,0
Shooting048_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting048_x264,datasets/UCF-Crime_audio\Shooting\Shooting048_x264.wav,Shooting,1
Shooting050_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting050_x264,datasets/UCF-Crime_audio\Shooting\Shooting050_x264.wav,Shooting,1
Shooting051_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting051_x264,datasets/UCF-Crime_audio\Shooting\Shooting051_x264.wav,Shooting,1
Shooting052_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting052_x264,datasets/UCF-Crime_audio\Shooting\Shooting052_x264.wav,Shooting,1
Shooting053_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting053_x264,datasets/UCF-Crime_audio\Shooting\Shooting053_x264.wav,Shooting,1
Shooting054_x264,datasets/UCF-Crime_frames_16\Shooting\Shooting054_x264,datasets/UCF-Crime_audio\Shooting\Shooting054_x264.wav,Shooting,1
Shoplifting001_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting001_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting001_x264.wav,Shoplifting,1
Shoplifting003_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting003_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting003_x264.wav,Shoplifting,1
Shoplifting004_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting004_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting004_x264.wav,Shoplifting,1
Shoplifting005_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting005_x264,,Shoplifting,0
Shoplifting006_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting006_x264,,Shoplifting,0
Shoplifting007_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting007_x264,,Shoplifting,0
Shoplifting008_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting008_x264,,Shoplifting,0
Shoplifting009_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting009_x264,,Shoplifting,0
Shoplifting010_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting010_x264,,Shoplifting,0
Shoplifting012_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting012_x264,,Shoplifting,0
Shoplifting013_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting013_x264,,Shoplifting,0
Shoplifting014_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting014_x264,,Shoplifting,0
Shoplifting015_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting015_x264,,Shoplifting,0
Shoplifting016_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting016_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting016_x264.wav,Shoplifting,1
Shoplifting017_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting017_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting017_x264.wav,Shoplifting,1
Shoplifting018_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting018_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting018_x264.wav,Shoplifting,1
Shoplifting019_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting019_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting019_x264.wav,Shoplifting,1
Shoplifting020_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting020_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting020_x264.wav,Shoplifting,1
Shoplifting021_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting021_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting021_x264.wav,Shoplifting,1
Shoplifting022_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting022_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting022_x264.wav,Shoplifting,1
Shoplifting024_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting024_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting024_x264.wav,Shoplifting,1
Shoplifting025_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting025_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting025_x264.wav,Shoplifting,1
Shoplifting026_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting026_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting026_x264.wav,Shoplifting,1
Shoplifting027_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting027_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting027_x264.wav,Shoplifting,1
Shoplifting028_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting028_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting028_x264.wav,Shoplifting,1
Shoplifting029_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting029_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting029_x264.wav,Shoplifting,1
Shoplifting030_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting030_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting030_x264.wav,Shoplifting,1
Shoplifting031_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting031_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting031_x264.wav,Shoplifting,1
Shoplifting032_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting032_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting032_x264.wav,Shoplifting,1
Shoplifting033_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting033_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting033_x264.wav,Shoplifting,1
Shoplifting034_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting034_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting034_x264.wav,Shoplifting,1
Shoplifting036_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting036_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting036_x264.wav,Shoplifting,1
Shoplifting037_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting037_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting037_x264.wav,Shoplifting,1
Shoplifting038_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting038_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting038_x264.wav,Shoplifting,1
Shoplifting039_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting039_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting039_x264.wav,Shoplifting,1
Shoplifting040_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting040_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting040_x264.wav,Shoplifting,1
Shoplifting041_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting041_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting041_x264.wav,Shoplifting,1
Shoplifting042_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting042_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting042_x264.wav,Shoplifting,1
Shoplifting043_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting043_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting043_x264.wav,Shoplifting,1
Shoplifting044_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting044_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting044_x264.wav,Shoplifting,1
Shoplifting045_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting045_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting045_x264.wav,Shoplifting,1
Shoplifting047_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting047_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting047_x264.wav,Shoplifting,1
Shoplifting048_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting048_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting048_x264.wav,Shoplifting,1
Shoplifting049_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting049_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting049_x264.wav,Shoplifting,1
Shoplifting050_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting050_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting050_x264.wav,Shoplifting,1
Shoplifting051_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting051_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting051_x264.wav,Shoplifting,1
Shoplifting052_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting052_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting052_x264.wav,Shoplifting,1
Shoplifting053_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting053_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting053_x264.wav,Shoplifting,1
Shoplifting054_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting054_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting054_x264.wav,Shoplifting,1
Shoplifting055_x264,datasets/UCF-Crime_frames_16\Shoplifting\Shoplifting055_x264,datasets/UCF-Crime_audio\Shoplifting\Shoplifting055_x264.wav,Shoplifting,1
Stealing002_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing002_x264,datasets/UCF-Crime_audio\Stealing\Stealing002_x264.wav,Stealing,1
Stealing003_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing003_x264,,Stealing,0
Stealing004_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing004_x264,,Stealing,0
Stealing006_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing006_x264,,Stealing,0
Stealing007_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing007_x264,,Stealing,0
Stealing008_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing008_x264,,Stealing,0
Stealing009_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing009_x264,,Stealing,0
Stealing010_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing010_x264,,Stealing,0
Stealing011_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing011_x264,,Stealing,0
Stealing012_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing012_x264,,Stealing,0
Stealing013_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing013_x264,,Stealing,0
Stealing014_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing014_x264,,Stealing,0
Stealing015_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing015_x264,,Stealing,0
Stealing016_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing016_x264,,Stealing,0
Stealing017_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing017_x264,,Stealing,0
Stealing018_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing018_x264,,Stealing,0
Stealing019_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing019_x264,datasets/UCF-Crime_audio\Stealing\Stealing019_x264.wav,Stealing,1
Stealing020_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing020_x264,datasets/UCF-Crime_audio\Stealing\Stealing020_x264.wav,Stealing,1
Stealing021_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing021_x264,datasets/UCF-Crime_audio\Stealing\Stealing021_x264.wav,Stealing,1
Stealing022_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing022_x264,datasets/UCF-Crime_audio\Stealing\Stealing022_x264.wav,Stealing,1
Stealing023_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing023_x264,datasets/UCF-Crime_audio\Stealing\Stealing023_x264.wav,Stealing,1
Stealing024_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing024_x264,datasets/UCF-Crime_audio\Stealing\Stealing024_x264.wav,Stealing,1
Stealing025_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing025_x264,datasets/UCF-Crime_audio\Stealing\Stealing025_x264.wav,Stealing,1
Stealing026_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing026_x264,datasets/UCF-Crime_audio\Stealing\Stealing026_x264.wav,Stealing,1
Stealing027_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing027_x264,datasets/UCF-Crime_audio\Stealing\Stealing027_x264.wav,Stealing,1
Stealing028_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing028_x264,datasets/UCF-Crime_audio\Stealing\Stealing028_x264.wav,Stealing,1
Stealing029_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing029_x264,datasets/UCF-Crime_audio\Stealing\Stealing029_x264.wav,Stealing,1
Stealing030_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing030_x264,datasets/UCF-Crime_audio\Stealing\Stealing030_x264.wav,Stealing,1
Stealing031_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing031_x264,datasets/UCF-Crime_audio\Stealing\Stealing031_x264.wav,Stealing,1
Stealing032_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing032_x264,datasets/UCF-Crime_audio\Stealing\Stealing032_x264.wav,Stealing,1
Stealing035_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing035_x264,datasets/UCF-Crime_audio\Stealing\Stealing035_x264.wav,Stealing,1
Stealing036_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing036_x264,datasets/UCF-Crime_audio\Stealing\Stealing036_x264.wav,Stealing,1
Stealing037_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing037_x264,datasets/UCF-Crime_audio\Stealing\Stealing037_x264.wav,Stealing,1
Stealing042_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing042_x264,datasets/UCF-Crime_audio\Stealing\Stealing042_x264.wav,Stealing,1
Stealing043_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing043_x264,datasets/UCF-Crime_audio\Stealing\Stealing043_x264.wav,Stealing,1
Stealing044_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing044_x264,datasets/UCF-Crime_audio\Stealing\Stealing044_x264.wav,Stealing,1
Stealing045_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing045_x264,datasets/UCF-Crime_audio\Stealing\Stealing045_x264.wav,Stealing,1
Stealing046_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing046_x264,datasets/UCF-Crime_audio\Stealing\Stealing046_x264.wav,Stealing,1
Stealing047_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing047_x264,datasets/UCF-Crime_audio\Stealing\Stealing047_x264.wav,Stealing,1
Stealing048_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing048_x264,datasets/UCF-Crime_audio\Stealing\Stealing048_x264.wav,Stealing,1
Stealing049_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing049_x264,datasets/UCF-Crime_audio\Stealing\Stealing049_x264.wav,Stealing,1
Stealing050_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing050_x264,datasets/UCF-Crime_audio\Stealing\Stealing050_x264.wav,Stealing,1
Stealing051_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing051_x264,datasets/UCF-Crime_audio\Stealing\Stealing051_x264.wav,Stealing,1
Stealing052_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing052_x264,datasets/UCF-Crime_audio\Stealing\Stealing052_x264.wav,Stealing,1
Stealing053_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing053_x264,datasets/UCF-Crime_audio\Stealing\Stealing053_x264.wav,Stealing,1
Stealing054_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing054_x264,datasets/UCF-Crime_audio\Stealing\Stealing054_x264.wav,Stealing,1
Stealing055_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing055_x264,datasets/UCF-Crime_audio\Stealing\Stealing055_x264.wav,Stealing,1
Stealing057_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing057_x264,datasets/UCF-Crime_audio\Stealing\Stealing057_x264.wav,Stealing,1
